Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),Assignment,QAP Type,Total RINs Traded
"8/10/2015","2015","2014","D6","Separated","Unverified","19,464,742"
"8/10/2015","2015","2015","D6","Assigned","Q-RIN","41,059,098"
"8/10/2015","2015","2015","D6","Assigned","Unverified","461,218,141"
"8/10/2015","2015","2015","D6","Separated","Q-RIN","5,602,969"
"8/10/2015","2015","2015","D6","Separated","Unverified","226,163,653"
"8/17/2015","2015","2013","D6","Separated","Unverified","20,834,190"
"8/17/2015","2015","2014","D6","Separated","Unverified","13,648,798"
"8/17/2015","2015","2015","D6","Assigned","Q-RIN","43,730,988"
"8/17/2015","2015","2015","D6","Assigned","Unverified","458,555,677"
"8/17/2015","2015","2015","D6","Separated","Q-RIN","5,040,034"
"8/17/2015","2015","2015","D6","Separated","Unverified","247,670,067"
"8/24/2015","2015","2013","D6","Separated","Unverified","725,000"
"8/24/2015","2015","2014","D6","Separated","Unverified","4,394,865"
"8/24/2015","2015","2015","D6","Assigned","Q-RIN","44,932,874"
"8/24/2015","2015","2015","D6","Assigned","Unverified","388,788,041"
"8/24/2015","2015","2015","D6","Separated","Q-RIN","5,225,790"
"8/24/2015","2015","2015","D6","Separated","Unverified","314,630,914"
"8/31/2015","2015","2013","D6","Separated","Unverified","2,000,000"
"8/31/2015","2015","2014","D6","Assigned","Unverified","3,072"
"8/31/2015","2015","2014","D6","Separated","Unverified","1,555,046"
"8/31/2015","2015","2015","D6","Assigned","Q-RIN","47,330,840"
"8/31/2015","2015","2015","D6","Assigned","Unverified","455,829,857"
"8/31/2015","2015","2015","D6","Separated","Unverified","382,359,871"
"9/7/2015","2015","2014","D6","Separated","Unverified","540,611"
"9/7/2015","2015","2015","D6","Assigned","Q-RIN","41,392,238"
"9/7/2015","2015","2015","D6","Assigned","Unverified","411,761,395"
"9/7/2015","2015","2015","D6","Separated","Q-RIN","9,339"
"9/7/2015","2015","2015","D6","Separated","Unverified","278,201,609"
"9/14/2015","2015","2013","D6","Separated","Unverified","1,000,000"
"9/14/2015","2015","2014","D6","Assigned","Unverified","180,707"
"9/14/2015","2015","2014","D6","Separated","Unverified","28,385,962"
"9/14/2015","2015","2015","D6","Assigned","Q-RIN","46,405,018"
"9/14/2015","2015","2015","D6","Assigned","Unverified","413,113,639"
"9/14/2015","2015","2015","D6","Separated","Q-RIN","3,803,843"
"9/14/2015","2015","2015","D6","Separated","Unverified","331,243,431"
"9/21/2015","2015","2013","D6","Separated","Unverified","15,701"
"9/21/2015","2015","2014","D6","Assigned","Unverified","3,072"
"9/21/2015","2015","2014","D6","Separated","Unverified","28,427,710"
"9/21/2015","2015","2015","D6","Assigned","Q-RIN","36,996,348"
"9/21/2015","2015","2015","D6","Assigned","Unverified","415,169,870"
"9/21/2015","2015","2015","D6","Separated","Q-RIN","3,220,724"
"9/21/2015","2015","2015","D6","Separated","Unverified","375,802,264"
"9/28/2015","2015","2013","D6","Separated","Unverified","3,697,038"
"9/28/2015","2015","2014","D6","Separated","Unverified","142,265,376"
"9/28/2015","2015","2015","D6","Assigned","Q-RIN","38,018,380"
"9/28/2015","2015","2015","D6","Assigned","Unverified","441,183,308"
"9/28/2015","2015","2015","D6","Separated","Q-RIN","5,707,968"
"9/28/2015","2015","2015","D6","Separated","Unverified","549,115,417"
"10/5/2015","2015","2014","D6","Separated","Unverified","45,914,116"
"10/5/2015","2015","2015","D6","Assigned","Q-RIN","45,189,250"
"10/5/2015","2015","2015","D6","Assigned","Unverified","418,953,586"
"10/5/2015","2015","2015","D6","Separated","Q-RIN","8,929,070"
"10/5/2015","2015","2015","D6","Separated","Unverified","361,774,344"
"10/12/2015","2015","2014","D6","Separated","Unverified","196,332"
"10/12/2015","2015","2015","D6","Assigned","Q-RIN","39,671,533"
"10/12/2015","2015","2015","D6","Assigned","Unverified","405,979,451"
"10/12/2015","2015","2015","D6","Separated","Q-RIN","1,053,951"
"10/12/2015","2015","2015","D6","Separated","Unverified","247,024,518"
"10/19/2015","2015","2014","D6","Separated","Unverified","2,371,186"
"10/19/2015","2015","2015","D6","Assigned","Q-RIN","34,693,442"
"10/19/2015","2015","2015","D6","Assigned","Unverified","409,136,818"
"10/19/2015","2015","2015","D6","Separated","Q-RIN","15,469,242"
"10/19/2015","2015","2015","D6","Separated","Unverified","297,590,772"
"10/26/2015","2015","2012","D6","Separated","Unverified","912,182"
"10/26/2015","2015","2014","D6","Separated","Unverified","16,079,479"
"10/26/2015","2015","2015","D6","Assigned","Q-RIN","41,024,403"
"10/26/2015","2015","2015","D6","Assigned","Unverified","456,898,403"
"10/26/2015","2015","2015","D6","Separated","Q-RIN","1,514,432"
"10/26/2015","2015","2015","D6","Separated","Unverified","285,007,903"
"11/2/2015","2015","2013","D6","Separated","Unverified","16,245"
"11/2/2015","2015","2014","D6","Separated","Unverified","11,000,600"
"11/2/2015","2015","2015","D6","Assigned","Q-RIN","41,326,667"
"11/2/2015","2015","2015","D6","Assigned","Unverified","424,423,643"
"11/2/2015","2015","2015","D6","Separated","Q-RIN","28,601"
"11/2/2015","2015","2015","D6","Separated","Unverified","278,353,740"
"11/9/2015","2015","2014","D6","Separated","Unverified","4,560,638"
"11/9/2015","2015","2015","D6","Assigned","Q-RIN","35,146,741"
"11/9/2015","2015","2015","D6","Assigned","Unverified","461,877,774"
"11/9/2015","2015","2015","D6","Separated","Q-RIN","32,035"
"11/9/2015","2015","2015","D6","Separated","Unverified","292,007,892"
"11/16/2015","2015","2013","D6","Separated","Unverified","5,199,391"
"11/16/2015","2015","2014","D6","Separated","Unverified","41,100,052"
"11/16/2015","2015","2015","D6","Assigned","Q-RIN","35,356,643"
"11/16/2015","2015","2015","D6","Assigned","Unverified","434,711,981"
"11/16/2015","2015","2015","D6","Separated","Q-RIN","5,297,460"
"11/16/2015","2015","2015","D6","Separated","Unverified","296,814,239"
"11/23/2015","2015","2012","D6","Separated","Unverified","134,121"
"11/23/2015","2015","2013","D6","Separated","Unverified","4,553,911"
"11/23/2015","2015","2014","D6","Separated","Unverified","2,559,227"
"11/23/2015","2015","2015","D6","Assigned","Q-RIN","34,335,424"
"11/23/2015","2015","2015","D6","Assigned","Unverified","395,072,585"
"11/23/2015","2015","2015","D6","Separated","Q-RIN","5,000,049"
"11/23/2015","2015","2015","D6","Separated","Unverified","379,651,777"
"11/30/2015","2015","2013","D6","Separated","Unverified","8,500,000"
"11/30/2015","2015","2014","D6","Separated","Unverified","178,820,774"
"11/30/2015","2015","2015","D6","Assigned","Q-RIN","38,697,236"
"11/30/2015","2015","2015","D6","Assigned","Unverified","484,688,188"
"11/30/2015","2015","2015","D6","Separated","Q-RIN","6,315,000"
"11/30/2015","2015","2015","D6","Separated","Unverified","398,797,770"
"12/7/2015","2015","2013","D6","Separated","Unverified","58,600"
"12/7/2015","2015","2014","D6","Separated","Unverified","1,711,519"
"12/7/2015","2015","2015","D6","Assigned","Q-RIN","35,295,104"
"12/7/2015","2015","2015","D6","Assigned","Unverified","460,581,645"
"12/7/2015","2015","2015","D6","Separated","Unverified","400,635,763"
"12/14/2015","2015","2013","D6","Separated","Unverified","1,559,000"
"12/14/2015","2015","2014","D6","Separated","Unverified","18,987,586"
"12/14/2015","2015","2015","D6","Assigned","Q-RIN","38,163,764"
"12/14/2015","2015","2015","D6","Assigned","Unverified","470,587,233"
"12/14/2015","2015","2015","D6","Separated","Q-RIN","13,534,409"
"12/14/2015","2015","2015","D6","Separated","Unverified","624,777,502"
"12/21/2015","2015","2013","D6","Separated","Unverified","1,500,000"
"12/21/2015","2015","2014","D6","Separated","Unverified","3,605,266"
"12/21/2015","2015","2015","D6","Assigned","Q-RIN","35,151,701"
"12/21/2015","2015","2015","D6","Assigned","Unverified","408,606,257"
"12/21/2015","2015","2015","D6","Separated","Unverified","381,182,035"
"12/28/2015","2015","2013","D6","Separated","Unverified","3,999,999"
"12/28/2015","2015","2014","D6","Separated","Unverified","26,048,630"
"12/28/2015","2015","2015","D6","Assigned","Q-RIN","60,321,515"
"12/28/2015","2015","2015","D6","Assigned","Unverified","379,433,956"
"12/28/2015","2015","2015","D6","Separated","Q-RIN","28,945,210"
"12/28/2015","2015","2015","D6","Separated","Unverified","742,295,623"
"12/28/2015","2016","2015","D6","Assigned","Unverified","34,954,020"
"12/28/2015","2016","2015","D6","Separated","Q-RIN","5,171,673"
"12/28/2015","2016","2015","D6","Separated","Unverified","26,782,399"
"12/28/2015","2016","2016","D6","Assigned","Q-RIN","1,783,703"
"12/28/2015","2016","2016","D6","Assigned","Unverified","43,015,664"
"12/28/2015","2016","2016","D6","Separated","Unverified","2,154,919"
"1/4/2016","2016","2013","D6","Separated","Unverified","500,000"
"1/4/2016","2016","2014","D6","Separated","Unverified","14,642,923"
"1/4/2016","2016","2015","D6","Assigned","Q-RIN","5,729,130"
"1/4/2016","2016","2015","D6","Assigned","Unverified","112,501,667"
"1/4/2016","2016","2015","D6","Separated","Q-RIN","117,531"
"1/4/2016","2016","2015","D6","Separated","Unverified","223,783,893"
"1/4/2016","2016","2016","D6","Assigned","Q-RIN","32,224,387"
"1/4/2016","2016","2016","D6","Assigned","Unverified","299,232,713"
"1/4/2016","2016","2016","D6","Separated","Unverified","13,368,608"
"1/11/2016","2016","2013","D6","Separated","Unverified","2,500,000"
"1/11/2016","2016","2014","D6","Separated","Unverified","2,422,294"
"1/11/2016","2016","2015","D6","Assigned","Q-RIN","1,202,205"
"1/11/2016","2016","2015","D6","Assigned","Unverified","76,669,730"
"1/11/2016","2016","2015","D6","Separated","Q-RIN","150,000"
"1/11/2016","2016","2015","D6","Separated","Unverified","178,458,965"
"1/11/2016","2016","2016","D6","Assigned","Q-RIN","43,577,662"
"1/11/2016","2016","2016","D6","Assigned","Unverified","363,145,475"
"1/11/2016","2016","2016","D6","Separated","Unverified","50,456,102"
"1/18/2016","2016","2014","D6","Separated","Unverified","12,582,698"
"1/18/2016","2016","2015","D6","Assigned","Q-RIN","54,232"
"1/18/2016","2016","2015","D6","Assigned","Unverified","27,818,491"
"1/18/2016","2016","2015","D6","Separated","Q-RIN","80,216"
"1/18/2016","2016","2015","D6","Separated","Unverified","178,957,609"
"1/18/2016","2016","2016","D6","Assigned","Q-RIN","36,933,693"
"1/18/2016","2016","2016","D6","Assigned","Unverified","394,984,251"
"1/18/2016","2016","2016","D6","Separated","Unverified","81,995,878"
"1/25/2016","2016","2013","D6","Separated","Unverified","4,323"
"1/25/2016","2016","2014","D6","Separated","Unverified","70,734,475"
"1/25/2016","2016","2015","D6","Assigned","Q-RIN","1,686,238"
"1/25/2016","2016","2015","D6","Assigned","Unverified","17,335,683"
"1/25/2016","2016","2015","D6","Separated","Q-RIN","6,058,286"
"1/25/2016","2016","2015","D6","Separated","Unverified","203,147,261"
"1/25/2016","2016","2016","D6","Assigned","Q-RIN","39,771,818"
"1/25/2016","2016","2016","D6","Assigned","Unverified","440,654,566"
"1/25/2016","2016","2016","D6","Separated","Q-RIN","7,717"
"1/25/2016","2016","2016","D6","Separated","Unverified","109,034,211"
"2/1/2016","2016","2013","D6","Separated","Unverified","2,886,484"
"2/1/2016","2016","2014","D6","Separated","Unverified","3,867,446"
"2/1/2016","2016","2015","D6","Assigned","Unverified","5,996,818"
"2/1/2016","2016","2015","D6","Separated","Q-RIN","5,002,884"
"2/1/2016","2016","2015","D6","Separated","Unverified","129,098,560"
"2/1/2016","2016","2016","D6","Assigned","Q-RIN","31,108,620"
"2/1/2016","2016","2016","D6","Assigned","Unverified","395,288,673"
"2/1/2016","2016","2016","D6","Separated","Unverified","118,169,796"
"2/8/2016","2016","2012","D6","Separated","Unverified","930"
"2/8/2016","2016","2013","D6","Separated","Unverified","7,248,178"
"2/8/2016","2016","2014","D6","Separated","Unverified","82,841,766"
"2/8/2016","2016","2015","D6","Assigned","Unverified","368,915"
"2/8/2016","2016","2015","D6","Separated","Unverified","72,795,436"
"2/8/2016","2016","2016","D6","Assigned","Q-RIN","38,673,184"
"2/8/2016","2016","2016","D6","Assigned","Unverified","420,083,608"
"2/8/2016","2016","2016","D6","Separated","Unverified","157,003,089"
"2/15/2016","2016","2012","D6","Separated","Unverified","48,807,743"
"2/15/2016","2016","2013","D6","Separated","Unverified","356,525,326"
"2/15/2016","2016","2014","D6","Separated","Unverified","1,810,796"
"2/15/2016","2016","2015","D6","Assigned","Q-RIN","57,600"
"2/15/2016","2016","2015","D6","Assigned","Unverified","234,773"
"2/15/2016","2016","2015","D6","Separated","Unverified","154,760,770"
"2/15/2016","2016","2016","D6","Assigned","Q-RIN","40,741,868"
"2/15/2016","2016","2016","D6","Assigned","Unverified","450,958,714"
"2/15/2016","2016","2016","D6","Separated","Q-RIN","28,837"
"2/15/2016","2016","2016","D6","Separated","Unverified","151,002,490"
"2/22/2016","2016","2012","D6","Separated","Unverified","6,734"
"2/22/2016","2016","2013","D6","Separated","Unverified","1,052,878"
"2/22/2016","2016","2014","D6","Separated","Unverified","6,333,353"
"2/22/2016","2016","2015","D6","Assigned","Unverified","44,552"
"2/22/2016","2016","2015","D6","Separated","Unverified","149,695,021"
"2/22/2016","2016","2016","D6","Assigned","Q-RIN","41,293,703"
"2/22/2016","2016","2016","D6","Assigned","Unverified","421,428,738"
"2/22/2016","2016","2016","D6","Separated","Unverified","163,756,552"
"2/29/2016","2016","2012","D6","Separated","Unverified","875,227"
"2/29/2016","2016","2013","D6","Separated","Unverified","1,020,460"
"2/29/2016","2016","2014","D6","Separated","Unverified","11,598,750"
"2/29/2016","2016","2015","D6","Assigned","Unverified","3,300"
"2/29/2016","2016","2015","D6","Separated","Unverified","98,189,768"
"2/29/2016","2016","2016","D6","Assigned","Q-RIN","37,645,797"
"2/29/2016","2016","2016","D6","Assigned","Unverified","501,323,137"
"2/29/2016","2016","2016","D6","Separated","Q-RIN","16,038"
"2/29/2016","2016","2016","D6","Separated","Unverified","239,121,228"
"3/7/2016","2016","2014","D6","Separated","Unverified","3,444,924"
"3/7/2016","2016","2015","D6","Assigned","Unverified","40,886"
"3/7/2016","2016","2015","D6","Separated","Q-RIN","21,748"
"3/7/2016","2016","2015","D6","Separated","Unverified","58,609,738"
"3/7/2016","2016","2016","D6","Assigned","Q-RIN","38,402,511"
"3/7/2016","2016","2016","D6","Assigned","Unverified","425,204,352"
"3/7/2016","2016","2016","D6","Separated","Q-RIN","349,320"
"3/7/2016","2016","2016","D6","Separated","Unverified","222,373,743"
"3/14/2016","2016","2013","D6","Separated","Unverified","52,609"
"3/14/2016","2016","2014","D6","Assigned","Unverified","368,214"
"3/14/2016","2016","2014","D6","Separated","Unverified","8,335,095"
"3/14/2016","2016","2015","D6","Assigned","Q-RIN","8,163,505"
"3/14/2016","2016","2015","D6","Assigned","Unverified","105,109"
"3/14/2016","2016","2015","D6","Separated","Q-RIN","16,562"
"3/14/2016","2016","2015","D6","Separated","Unverified","88,967,683"
"3/14/2016","2016","2016","D6","Assigned","Q-RIN","36,148,867"
"3/14/2016","2016","2016","D6","Assigned","Unverified","448,810,794"
"3/14/2016","2016","2016","D6","Separated","Unverified","333,009,219"
"3/21/2016","2016","2013","D6","Assigned","Unverified","417,694"
"3/21/2016","2016","2014","D6","Assigned","Unverified","3,540,635"
"3/21/2016","2016","2014","D6","Separated","Unverified","2,104,378"
"3/21/2016","2016","2015","D6","Separated","Q-RIN","5,375,258"
"3/21/2016","2016","2015","D6","Separated","Unverified","76,671,118"
"3/21/2016","2016","2016","D6","Assigned","Q-RIN","33,574,273"
"3/21/2016","2016","2016","D6","Assigned","Unverified","391,154,659"
"3/21/2016","2016","2016","D6","Separated","Q-RIN","1,699,841"
"3/21/2016","2016","2016","D6","Separated","Unverified","190,902,602"
"3/28/2016","2016","2013","D6","Separated","Unverified","3,117"
"3/28/2016","2016","2014","D6","Separated","Unverified","16,054,853"
"3/28/2016","2016","2015","D6","Separated","Q-RIN","13,956,739"
"3/28/2016","2016","2015","D6","Separated","Unverified","175,435,530"
"3/28/2016","2016","2016","D6","Assigned","Q-RIN","38,271,111"
"3/28/2016","2016","2016","D6","Assigned","Unverified","481,384,040"
"3/28/2016","2016","2016","D6","Separated","Q-RIN","24,557"
"3/28/2016","2016","2016","D6","Separated","Unverified","425,242,329"
"4/4/2016","2016","2013","D6","Separated","Unverified","506,335"
"4/4/2016","2016","2014","D6","Separated","Unverified","57,627,294"
"4/4/2016","2016","2015","D6","Assigned","Unverified","250,000"
"4/4/2016","2016","2015","D6","Separated","Q-RIN","500,000"
"4/4/2016","2016","2015","D6","Separated","Unverified","45,075,158"
"4/4/2016","2016","2016","D6","Assigned","Q-RIN","46,473,246"
"4/4/2016","2016","2016","D6","Assigned","Unverified","385,936,250"
"4/4/2016","2016","2016","D6","Separated","Q-RIN","126,189"
"4/4/2016","2016","2016","D6","Separated","Unverified","239,274,048"
"4/11/2016","2016","2014","D6","Assigned","Q-RIN","87,088"
"4/11/2016","2016","2014","D6","Assigned","Unverified","85,753"
"4/11/2016","2016","2014","D6","Separated","Unverified","6,731"
